,count,gender,name,probability
650,12.0,male,MASAKI,1.0
651,,,IDONO,
652,,,MARLBOROUGHMAN,
653,,,MAKARPC,
654,1.0,male,RW,1.0
655,,,GCHAZ,
656,,,RMDONOVAN,
657,,,HRF,
658,,,MARVINJAYTON,
659,,,JPET,
660,,,PARAMDHAM,
661,,,SCRAPPER,
662,,,SPEND,
663,,,SAMGHEORGHE,
664,,,BIGOILGUY,
665,,,KURTLIQUOR,
666,,,DAVERUSIN,
667,,,BOOMERDUDE,
668,,,JCARRMAA,
669,1.0,male,DIVESH,1.0
670,,,MGHMD,
671,,,SPECULARIAN,
672,,,DANIELMILLER,
673,,,JANDB,
674,,,SAPP,
675,,,UNCLEDACE,
676,,,WALLSTREETPROFESSIONAL,
677,,,KINTE,
678,,,KIRKLANDCLAY,
679,,,HOISAN,
680,,,HERLAO,
681,,,TERRYONGARLAND,
682,31.0,male,DUKE,1.0
683,,,DAVEMIGA,
684,,,SOUNDINVEST,
685,,,EIGHTHAERO,
686,,,DOWNSHIFTER,
687,,,KGHOLDINGS,
688,,,RGHOLBROOK,
689,,,JERRYECONSTUDENT,
690,,,CAPTDANGER,
691,,,ADBROTHERS,
692,,,FEDUPOFALLTHEHYPE,
693,,,TECHIGRRL,
694,,,LUCKYCRUCIFIX,
695,,,JUSTINSMOOK,
696,,,JCARRILL,
697,,,JOHNBERUBE,
698,,,SARMON,
699,,,WEALTH,
700,,,MISTERBILLUSA,
701,,,PUZZMAN,
702,,,SOLDI,
703,1416.0,male,JIMMY,1.0
704,4.0,female,NOVIANTI,1.0
705,,,YEEHOO,
706,,,SIXFIGINVESTOR,
707,,,TAHOEPLAY,
708,,,BOBBYJOECASH,
709,,,COFRANCESCO,
710,,,BABUSHNIK,
711,,,JEREMYF,
712,,,LETSDOIT,
713,,,PETERREB,
714,,,HILBILY,
715,,,DUSTBUSTERZ,
716,37.0,male,SHERMAN,0.95
717,,,RBONGNI,
718,,,CITYCENTERCONDODEPOSITGROUP,
719,,,RODDERS,
720,,,NOBULLIES,
721,,,COSHALCOBRA,
722,,,HIDAI,
723,93.0,female,BERNICE,1.0
724,,,TPTDAC,
725,,,XPATUSA,
726,1.0,male,TOFFE,1.0
727,,,BLANQUIBR,
728,,,STEM,
729,,,SANDIEGANSCION,
730,,,FRIENDLINK,
731,,,SYALIN,
732,,,HALZ,
733,,,AGAZ,
734,,,POCHOVILLA,
735,,,TOMORMATT,
736,,,OSTY,
737,,,INANDOUT,
738,,,JDRANETZ,
739,,,PAYWHATYOUOWE,
740,,,THEOTHERHARVEY,
741,,,SCEPTICAL,
742,,,AKINDLER,
743,,,RPRINCE,
744,,,BOBBYBOOGIES,
745,,,GORGESPHATONE,
746,,,ESTERHAZY,
747,3.0,male,BOG,1.0
748,,,HAWAIIFIVEO,
749,,,HAVEBOOK,
750,,,DOCALUCH,
751,,,JEBSTUART,
752,,,JCMAL,
753,,,ONVOCURIOUS,
754,,,GINCHINCHILI,
755,,,BCJAZZTRADE,
756,,,RICKYLANE,
757,,,MIKEHBR,
758,,,CYBERCAT,
759,,,ALOHAKALA,
760,75.0,male,PA,0.76
761,44.0,male,DONATO,1.0
762,,,HAVEITTODAYRAY,
763,,,INTERZONE,
764,,,PROHFANALYST,
765,,,SIRIXM,
766,,,MILOCOMBIA,
767,,,TANDAEMONIUM,
768,,,PSJACK,
769,,,ARBITRAGE,
770,779.0,male,GUILLAUME,1.0
771,,,NOBLESSE,
772,,,GREP,
773,,,STRAUSBERG,
774,,,IINVEST,
775,,,PETERFK,
776,,,JLKANSASCITY,
777,,,NOVABARON,
778,,,ROBSMURFY,
779,8.0,male,BONIFACE,1.0
780,,,DSTRUTS,
781,,,DEVBV,
782,229.0,male,MAREK,1.0
783,,,WATCHING,
784,,,BARNSTERB,
785,,,SASKATOON,
786,,,KNOWLEDGEISPOWER,
787,,,GEFUEN,
788,,,ANDYTOH,
789,,,THEDARKMACHINE,
790,13.0,male,BEVAN,0.92
791,,,DMDPSU,
792,,,JEZWHITAKER,
793,,,RMEMSDRO,
794,,,MASIMONS,
795,,,MARCROGALSKI,
796,,,BIGONGIT,
797,19.0,male,TILAK,1.0
798,,,TECHBULL,
799,10.0,male,BOND,1.0
800,,,SHEPEN,
801,,,RICORIVERA,
802,,,EXQUISITEWHISKEY,
803,,,GERNHABEN,
804,,,DANIELNI,
805,,,DAVAKRIKEV,
806,,,EXTINCTIONISM,
807,1.0,female,SEGO,1.0
808,,,ARENAWATCH,
809,,,PENNMAN,
810,,,DBLASBERG,
811,,,TAMPARSENALFAN,
812,,,SMIKHAIL,
813,,,MEKAUF,
814,,,DANCOBB,
815,2.0,male,NW,1.0
816,,,RGDESIGN,
817,,,SBARCOMB,
818,,,DISDOMNU,
819,,,BROCLUNO,
820,,,JIDDY,
821,,,OGSTUFFEDHOTDOG,
822,,,RECESSIONPROOF,
823,70.0,male,RICARD,1.0
824,,,BIGBOEING,
825,,,KEMPJAME,
826,,,KSCOTTPOSSON,
827,,,VANOO,
828,,,CHAZBRO,
829,,,PIPERJAFF,
830,,,CIZCAR,
831,,,ALERIAN,
832,,,SKFELIPE,
833,,,ELRIPSTER,
834,,,MEHINJ,
835,,,BULCIO,
836,,,ALLOYMAN,
837,,,SOUTHERNS,
838,,,SUPERCHEFDAVE,
839,,,JALDUCIN,
840,,,MATTFOODMAN,
841,,,MINDPRISONER,
842,,,AMORADI,
843,,,DANIELCWEAVER,
844,,,ADZYNR,
845,,,DARCANGELO,
846,,,TXPETE,
847,,,DOGWILLHUNT,
848,,,HUNTERH,
849,,,LARRYPAULKELLEY,
850,,,LOCHERRAVA,
851,,,CLAUSMAN,
852,,,ATLNSIDER,
853,,,TAWAKKOL,
854,,,BETTERFIRES,
855,,,GHARRIS,
856,,,RALPHCIFF,
857,,,WHCNYSESAVHC,
858,,,CILLEAN,
859,2.0,female,ROZZY,0.5
860,,,SHOWMEDATA,
861,1.0,male,MAXE,1.0
862,,,DHAWKEY,
863,,,ROMROC,
864,,,LPALPHABULL,
865,,,VICSLICK,
866,,,TOUCHYOURTOES,
867,,,SUNTRADER,
868,,,STOCKFRACK,
869,,,DOLLARSTOCK,
870,,,SMOH,
871,,,SHEEPSHEAD,
872,,,BANUWATI,
873,,,HARRYHAT,
874,,,JERICHOVALLEY,
875,,,HANGINON,
876,,,SEMACA,
877,,,TRAVELGR,
878,297.0,female,LYN,0.99
879,5.0,male,BOSTON,0.8
880,,,BIOJIM,
881,,,RIGGSTR,
882,,,EXT,
883,,,LISAE,
884,,,BRYMAN,
885,,,FATPRINCE,
886,,,SEASOL,
887,,,REDSOCCERTX,
888,,,GADGETHOUND,
889,10.0,male,STEWIE,1.0
890,,,NCKHAWK,
891,,,KTHOR,
892,,,PROMANNKIND,
893,,,CHAUDHURIS,
894,,,ARTM,
895,,,JPMT,
896,,,CDEGLER,
897,,,BUDFOXXX,
898,,,TCOSTANT,
899,,,JETCITYSHANE,
900,,,GAVRIE,
901,,,SOCIALNET,
902,,,PASCALRAES,
903,,,HUGGY,
904,,,DEANGA,
905,,,LORDBRU,
906,,,HORSEMANURE,
907,,,GREGORYTRASK,
908,,,CUBICCURVE,
909,,,JIMIDEAN,
910,,,BIRDFLUMAN,
911,,,COOLGSD,
912,,,SBDRIVE,
913,,,LLENROCK,
914,,,GORAVENS,
915,,,KAZORE,
916,,,BAMCIS,
917,,,CMP,
918,,,AFGUNNER,
919,,,WWVIOLET,
920,,,WAXER,
921,,,FINANCIALGRANT,
922,,,RROBERTSMITH,
923,3.0,male,ALLANTE,0.67
924,,,PURCENTS,
925,,,LJMICHAEL,
926,,,KITOHA,
927,,,BOBURUNCLE,
928,,,LYNMAR,
929,,,GIRLS,
930,,,PDAVID,
931,,,JHUMPHREY,
932,,,LFPDINC,
933,,,FNTRD,
934,,,ONESLYDRAGON,
935,,,BMANJASON,
936,,,HTPCJUNKIE,
937,,,JLSMOOT,
938,,,BSIROLA,
939,,,ALEXANDERDDMUIR,
940,,,INVESTINGINVESTOR,
941,,,LAHAINALUN,
942,,,ONTHEFLY,
943,,,FUSIONMAN,
944,,,EUSJMP,
945,,,EUNUL,
946,,,DRWATSON,
947,,,CHRISTIANLOREDO,
948,,,KARLKASTNER,
949,,,WEEYUMZZZ,
950,,,VIWAMOS,
951,47.0,male,OTIS,0.98
952,,,JACKAHH,
953,,,CHARLIEMACANGUS,
954,,,CBELITE,
955,,,HAPPYATTACK,
956,,,MAGNIFIED,
957,,,FISCALFALLOUT,
958,,,WHIZMEETING,
959,,,USN,
960,,,AGEEK,
961,,,ZVX,
962,,,BEINGJOHNGALT,
963,,,MGGANDHI,
964,158.0,male,M,0.74
965,,,BACITESS,
966,,,BIMOTA,
967,13.0,female,GOWRI,0.77
968,,,GELUTAH,
969,,,TSPRKLE,
970,,,JNNICK,
971,1.0,female,AMEKA,1.0
972,,,JRIVER,
973,,,KEVINTHUSTONII,
974,,,TIMFOGL,
975,,,FRESH,
976,,,NETPRF,
977,,,JOSEPHGOTTFRIED,
978,,,JCSCHUBEL,
979,,,SLOWRIDER,
980,,,MYLOS,
981,17.0,male,CULLEN,1.0
982,,,BOSTONREINVESTOR,
983,,,SIFISUP,
984,,,BONDT,
985,,,WHEALTHY,
986,,,MRBOYLAN,
987,,,TACTICALPOSSUM,
988,,,BLISSFULLYMBP,
989,,,BARKANDWANEINMIDCOASTMAINE,
990,,,PHEDRAS,
991,130.0,male,GIULIO,0.99
992,,,DEADBUG,
993,3.0,male,CHARMIN,1.0
994,34.0,female,ROOS,1.0
995,,,MONEYTRIO,
996,,,DUDEOFTHENORTH,
997,,,BLINDAMATIC,
998,,,GCORIN,
999,,,SMILINGKNEE,
0,,,ZMANFARLEE,
1,,,CENSEO,
2,,,BARTOLOMO,
3,,,GARYBRATTON,
4,,,HURRICANEINVESTORE,
5,,,HFSGH,
6,,,VILLAGEHIKER,
7,,,ITAINTEASYBEINGME,
8,,,SANTACLAUSE,
9,,,WELLHELLOTHERE,
10,,,ODIEENZO,
11,,,FRANA,
12,1376.0,male,CRISTIAN,0.99
13,,,JOHNAR,
14,,,PACEDO,
15,,,SAFECRACKER,
16,28.0,male,ISHAN,0.96
17,,,TRANTRAN,
18,,,SLOWTOBOIL,
19,,,JUSTINFOX,
20,,,JADNASH,
21,,,DREWSIFIED,
22,,,PRETIUM,
23,,,JMEASAMER,
24,,,APPLEINVESTORS,
25,,,BILLANDGAYLE,
26,,,LONGCHINASTOCKS,
27,,,THANK,
28,,,NEVJOHN,
29,,,JDEROCHE,
30,,,HEALTHSEEKER,
31,,,PAMET,
32,,,GONNAGETRICH,
33,,,ZQK,
34,,,ABUSHEY,
35,,,JOHNWJJJ,
36,,,THEDUDEABIDES,
37,,,ROHITJ,
38,,,BEAUDACIOUS,
39,,,DANIELJP,
40,,,BOBINNY,
41,,,RAHULSHAH,
42,,,KNJIMD,
43,,,JEKEMI,
44,,,SOSOTOO,
45,5.0,male,KASHYAP,1.0
46,,,BUSTABUBBLE,
47,,,WALLSTRAFED,
48,,,DSCHWA,
49,,,LAKEOTTER,
50,1.0,female,SOOT,1.0
51,,,USGEP,
52,,,BURRSCHINNER,
53,,,DGCASEY,
54,,,VORTEC,
55,,,ROCKETJOCK,
56,,,JAVIERZANETTI,
57,,,BIGMARV,
58,,,ERICTONEIL,
59,,,VIKINGZSKILLZ,
60,,,OZZYWIZARD,
61,,,PROPM,
62,,,CALARISTOS,
63,77.0,male,BUD,1.0
64,265.0,male,ENES,1.0
65,,,INDEPENDENCEJEWELRY,
66,,,THIAZOLE,
67,,,BLUESWORD,
68,,,DYLANJON,
69,,,JPKAMERON,
70,,,WATTG,
71,55.0,male,ARMAND,1.0
72,,,HOLYCOW,
73,,,MMHASENSTAB,
74,,,TDKDKA,
75,,,REDSHOESOLE,
76,,,SIRHOSSFLY,
77,,,WESTENDAL,
78,,,MIDDLESHOES,
79,,,CERTIFIED,
80,,,GETRICHSLOW,
81,,,COOHEE,
82,,,JWBARCUS,
83,,,MACSJV,
84,,,BOTTOMFINDER,
85,,,WORDSCOLLIDING,
86,,,TBANG,
87,,,JFRATER,
88,1.0,female,MADHUMITA,1.0
89,,,BANANAZ,
90,,,JONANNE,
91,,,ZAMUNDAA,
92,,,SARESEARCH,
93,,,THEZDAGER,
94,,,EDAWIK,
95,,,ROBECOM,
96,9.0,male,RYLEY,0.67
97,,,MHOLMSTROM,
98,,,WORTHLESSBOB,
99,115.0,male,SEB,1.0
100,,,NANDYK,
101,,,NEXTGENERATION,
102,,,SIEGER,
103,,,ANTJOH,
104,,,JOJOHNY,
105,,,SANTACLARAVALLEY,
106,,,ROBOPPEN,
107,22.0,male,OHAD,1.0
108,,,CYNICUS,
109,,,ALFAJUJ,
110,,,STAVCAP,
111,,,STARCORRAL,
112,,,INVESTOOROBOT,
113,,,STOCKCHIMP,
114,,,MMCGLOU,
115,,,HEYBUFF,
116,,,STEVEINCHICAGO,
117,,,URSOBRAVO,
118,,,GRAIN,
119,,,RFELKEY,
120,,,SKIPPALMER,
121,,,LAMBORGARRI,
122,,,PKARAL,
123,,,JOHNNYBEE,
124,,,OODELA,
125,31.0,female,DIGITAL,1.0
126,,,SHOREPATH,
127,,,MISTAFUNKTASTIC,
128,,,USEYOURBRAINPLEASE,
129,,,SMARTMAUREEN,
130,,,REHEAKINS,
131,2.0,female,MARYLA,1.0
132,,,SNEEBOND,
133,,,SPROB,
134,,,DENVERJANE,
135,,,NEDSOMERS,
136,,,PLASTICDOLL,
137,1.0,male,CHEERS,1.0
138,,,STYRBJORNOLOFSSON,
139,,,BHUSSEIN,
140,,,RANDFUND,
141,1.0,male,GIUGIU,1.0
142,,,THOMASMOWRY,
143,,,PLECHNER,
144,,,CONSCIENTIOUS,
145,,,LARRYBOTSIKOS,
146,,,BRETTYBOY,
147,,,INVESTTORICH,
148,,,DAVEPHD,
149,,,AMSELLEMCA,
150,,,DIESELJOHN,
151,,,WAREHMPUNTER,
152,,,LGNY,
153,,,FREECOMMENTS,
154,,,OREGOONIAN,
155,,,RADHYE,
156,36.0,male,HAMILTON,1.0
157,,,GOONGHAENG,
158,,,BILKEN,
159,,,DGOLD,
160,76.0,male,RODERICK,1.0
161,3.0,male,DANK,1.0
162,,,JACKRLAMB,
163,,,FIDELITYSFINEST,
164,12.0,male,AM,0.75
165,,,KCCLAU,
166,,,TAGETHIGHSTOCK,
167,,,STRAYDINGO,
168,,,SERGEYGL,
169,,,SWALT,
170,,,THATDAMNCOWBOY,
171,,,CHARLUZZE,
172,,,EGOLDSTEIN,
173,,,HEARTDOC,
174,,,OZCHURP,
175,,,DLUCKY,
176,,,KHATCHER,
177,,,WHOISJENNAC,
178,,,RWB,
179,5.0,male,AHARON,1.0
180,,,KNOWMYSTUFF,
181,,,FLEEGE,
182,,,HYXOS,
183,,,DAVIDSCOTT,
184,,,EGMJPB,
185,391.0,male,SUNNY,0.6
186,,,CDRUCKER,
187,,,DKNS,
188,,,BALUE,
189,,,DINOSWORLD,
190,,,SHOPTEACHER,
191,,,BLOOMWORLDS,
192,,,LCC,
193,,,STREETFIGHTER,
194,,,NOSEUM,
195,,,SKEPTICALCONTRARIAN,
196,,,ARBE,
197,,,YODASDAD,
198,,,RVGUYFL,
199,,,RICHHOAG,
200,,,SUCKMEISTER,
201,,,DIABOLIQUEGUAN,
202,,,PARCEL,
203,,,PORWEST,
204,,,DODDSVILLE,
205,,,MRBAGS,
206,,,KAVIAR,
207,,,EDGOLFER,
208,,,HALJOS,
209,,,MARQUEDAT,
210,,,MUDUSUPRADEEP,
211,1.0,male,OBJECTIVE,1.0
212,,,DUCTTAPESOLDER,
213,,,LEADING,
214,,,RYZULY,
215,1.0,male,SUDHI,1.0
216,2.0,male,IGGY,1.0
217,,,JWCAVALIER,
218,,,MATH,
219,,,JOSEPHLAU,
220,,,SLUGGEAUX,
221,,,RAKPUNJ,
222,,,MIKEYMOUTHSOFF,
223,,,BNWILD,
224,,,YOGABBA,
225,,,GILZY,
226,,,FTHEDUMBS,
227,,,MARSHGERDA,
228,,,LASTHOPES,
229,,,WELDONMUSTGO,
230,,,ZALO,
231,,,RRINKC,
232,,,MTSHARK,
233,,,MADHUGRANDHI,
234,,,MEEKAT,
235,,,STEELIEJIM,
236,,,CAROCC,
237,,,PEACEDAWG,
238,,,BDRU,
239,,,KBC,
240,26.0,female,CLOE,0.96
241,,,RMWDOC,
242,,,REESHAU,
243,,,MAFO,
244,,,LTMOJO,
245,,,MCCLARK,
246,,,KRED,
247,,,BLASTED,
248,,,GENLEX,
249,,,EDWARDJONESNG,
250,,,SLUSAGAR,
251,,,DOTJOHNSON,
252,,,JPALPHA,
253,,,FUSION,
254,,,ECROMER,
255,,,NORTHSUN,
256,,,ZOMBIEHELLMONKEY,
257,,,RAJASRIEQUITIES,
258,,,SQUALLDAVID,
259,,,FOULKRJ,
260,,,CHESBEAU,
261,,,MARCOMRICK,
262,,,CITRUS,
263,91.0,female,KATH,1.0
264,,,JOSEAS,
265,,,KUNGFUPOO,
266,,,INCONEL,
267,,,WRSTEIMEL,
268,,,EAGLEEYES,
269,,,DARKHORSES,
270,,,STEVEMACK,
271,,,STEVESAMAN,
272,,,MANAMO,
273,3.0,female,SOUPY,0.67
274,,,CHIMADOR,
275,,,THERABBLE,
276,,,FARMERAL,
277,,,MISHAF,
278,,,MIDEN,
279,,,CDREID,
280,,,RALPHSCOMMENT,
281,,,ARPJOE,
282,202.0,female,AMAL,0.92
283,,,MALEXMENDEZ,
284,,,ONGAJONG,
285,,,CHIMPSTER,
286,,,TAYBT,
287,,,RECENT,
288,,,MONEEKEE,
289,,,INOMAD,
290,,,CARIBEQ,
291,,,SFKLEIN,
292,,,TRIPPPLEM,
293,,,UNCLEBOBBIE,
294,,,TLUKEC,
295,,,INVESTGROUP,
296,,,LISABILS,
297,,,MAXXXX,
298,,,BRAATERZ,
299,,,IMPROMPTU,
300,,,LAKELIVINMI,
301,,,BRAJAHARIDAS,
302,,,RUBICONDAN,
303,,,KATHAROS,
304,,,AMPH,
305,,,DAVESWOODBOAT,
306,,,JWJWJW,
307,,,JUDYTAYLOR,
308,,,SKYMAN,
309,,,LIVIN,
310,,,DFREE,
311,,,BLENDERECONOMICS,
312,98.0,male,ALISTAIR,1.0
313,,,HARACKS,
314,,,DFLAM,
315,,,INKORPOREAL,
316,,,JOOF,
317,,,YFEYMAN,
318,,,DENVERVALUE,
319,,,CAPTWARBUCKS,
320,,,JROOKIE,
321,,,DEEPSEQ,
322,,,DARYOOSH,
323,,,SILVMICH,
324,,,HAUNTEDWEBBY,
325,,,KDAVISKE,
326,,,MWAQAR,
327,,,LILYGAIL,
328,,,AAPLONG,
329,,,MCPIRO,
330,,,BUDFISH,
331,24.0,male,ROI,0.83
332,,,TDSF,
333,,,SENTICAR,
334,,,GIHLMER,
335,,,SLEEPINGLIONALPHA,
336,,,HIRONED,
337,,,SANDYSCHEVE,
338,1.0,male,ELBAZ,1.0
339,,,MARIAEBIZ,
340,5.0,male,HKN,1.0
341,,,RACCHOLE,
342,,,DAVEHUR,
343,,,ALCIN,
344,,,TEXALOPE,
345,,,OREGONHILLNUMINA,
346,,,TECHNITIAN,
347,,,DUSTINSCH,
348,,,IDIOTOCIDE,
349,,,BASTECIO,
350,,,VECTORASH,
351,,,LONGONRIM,
352,,,ISHALLSINGMYSONG,
353,,,JKSKY,
354,,,MEXTEX,
355,,,RACOON,
356,,,WILSCHEUNG,
357,,,MTALMTAL,
358,,,DLPHCORACL,
359,,,IWANR,
360,,,ROGMIDD,
361,,,CLASSM,
362,,,BIOTECHWATCHER,
363,,,SEVENHILLS,
364,,,PRISMATIC,
365,,,JJBERKELEY,
366,,,SUTHAP,
367,,,LBUDNICKJR,
368,,,LONGSOLAR,
369,,,HANSDOC,
370,,,WAGNEM,
371,,,HELILOG,
372,3.0,male,LEONHARD,1.0
373,,,BIOBLOGGER,
374,,,KYBUBBA,
375,2.0,female,AMIGOS,0.5
376,,,JPROOP,
377,,,GHOSTSTYLEE,
378,,,MNCSNYDER,
379,,,CLOWN,
380,,,ADAMSAPPLE,
381,4.0,female,SWAN,0.5
382,,,SEOGIRL,
383,28.0,female,SUAD,0.75
384,,,POPSL,
385,113.0,female,MI,0.56
386,,,JBZW,
387,,,HARVESTDIVIDEN,
388,,,MAXLOGAN,
389,,,RAINBOWRIDER,
390,,,WCKTSS,
391,,,TEEBOX,
392,,,PABLOKENT,
393,,,FINCHMAN,
394,,,DRAUGMINAION,
395,,,BIOFOLLOWER,
396,,,BSTEINHART,
397,,,LBRTKNG,
398,,,SLONOMAD,
399,,,STJART,
400,,,JAMMONIT,
401,,,MORGANMAN,
402,,,UPTOWNNEWYORKER,
403,,,NOUTRAM,
404,6.0,male,ELLSWORTH,1.0
405,,,CDGUEST,
406,,,AJHAWENER,
407,,,SIDESTREET,
408,,,MARKETTRADER,
409,,,MACAONGHUS,
410,,,DEEPVALUEATTACKER,
411,,,ALIANG,
412,,,GUETTERMAN,
413,,,INVESTZONE,
414,,,LEARNDAILY,
415,,,STEFANOALE,
416,,,PAPSZI,
417,,,PRIAPUS,
418,,,RCRAIG,
419,,,PURERAJ,
420,,,CMCNESTT,
421,,,KEVINHOLIKAN,
422,1.0,male,JEFFEREY,1.0
423,,,TIMEMACHINE,
424,,,LAILONI,
425,,,JULIANOVELLANO,
426,,,CANACK,
427,,,MUNKEYRATTDAWG,
428,,,ENDOFTHERIVER,
429,,,COMETCOMET,
430,,,MUUNKKY,
431,,,DRWX,
432,,,SAIKATPACHAL,
433,,,GREGORYDG,
434,,,MICHAELJHOLDER,
435,,,AKCJE,
436,,,JETHORNTON,
437,7.0,male,CHANAN,1.0
438,,,INSIDEDAVE,
439,,,SANDISANMINA,
440,,,THEMPATEL,
441,,,FISHTAR,
442,,,KINABALU,
443,,,CASHKING,
444,,,GCBUYER,
445,1.0,male,CARLINO,1.0
446,,,BAGELEATER,
447,,,BUFFETTJUNIOR,
448,,,YOURAONETRICKPONY,
449,,,GARRYVILLE,
450,13.0,male,MANOHAR,1.0
451,,,HOMERGREG,
452,,,TIMTOMSON,
453,,,SETAD,
454,,,AMSERV,
455,,,PATHTO,
456,1.0,male,REYNOLDS,1.0
457,,,NUNGMAN,
458,,,CLASS,
459,4.0,male,SINCERE,1.0
460,13.0,male,GIROLAMO,1.0
461,,,EARTHBOUND,
462,,,BADSLAND,
463,,,NORROWAY,
464,,,STOKSWITUPSIDE,
465,,,JNSESQ,
466,1.0,female,KIMBALL,1.0
467,,,NEILMAK,
468,,,MILWAUKEE,
469,,,IANPETTYJOHN,
470,,,TALENTBILL,
471,,,DANDYAPPLE,
472,,,FPTAK,
473,,,GOLMERT,
474,,,SPLASHES,
475,,,FRANKGERMANY,
476,32.0,male,BHANU,0.75
477,,,ALEXQ,
478,,,SALESMKTGMOM,
479,,,KLMCKINNEY,
480,,,WEEEEEEEEEEEEE,
481,,,KINGOFAC,
482,1.0,female,SKARA,1.0
483,,,STOCKBLESSING,
484,,,ZEVBANNETT,
485,,,NEELPATEL,
486,,,YAFECKER,
487,,,CAJUN,
488,139.0,male,EMIR,0.96
489,,,AAMPUS,
490,,,OMARBAREZ,
491,6.0,female,TM,0.67
492,,,KEVINEK,
493,,,OSCARIO,
494,,,HAIZA,
495,,,BIGROWDADDY,
496,,,VASPER,
497,163.0,male,DICK,0.99
498,,,JACKOOO,
499,,,JRHOLLIS,
500,,,NITYN,
501,,,DUSTREMOVER,
502,,,FRANKANDBEANS,
503,,,INSTITUTIONAL,
504,,,TEDLEM,
505,,,MARKETGENERALIST,
506,,,SKEPTICALBELGARATH,
507,,,ECONOALPHA,
508,,,EQUITEC,
509,,,DESERTHEAT,
510,,,LARRYSOCIE,
511,,,DEFINLEY,
512,,,MINGRUAN,
513,1.0,male,DOMU,1.0
514,,,GRISTLENOGGIN,
515,,,DAILYSTOCKALERTS,
516,,,EXPERIENCED,
517,,,FORDREADER,
518,,,FRANKYPAT,
519,,,MTNWOLF,
520,,,DIGITALDOROBO,
521,,,TPLINSTON,
522,,,NURTURECHEF,
523,,,PBPAULS,
524,,,JOANNLAWMCGRATH,
525,,,MOBATALLTIMES,
526,,,ZACHMON,
527,,,DCLEVELA,
528,,,BONDORK,
529,,,UAZWILDCAT,
530,,,TTAN,
531,,,RUNNINLATE,
532,,,SPARKDOGG,
533,,,CHASAG,
534,,,JAXJAGUAR,
535,,,SAMIAMAUSTIN,
536,,,DRRAY,
537,,,GREEDISGOOD,
538,,,FATDAY,
539,,,UNKUS,
540,,,JONHUIE,
541,,,HORSE,
542,,,KLPD,
543,,,FXIMPERIJA,
544,,,WILAIRT,
545,,,JIMLI,
546,,,TROYHORTON,
547,,,WEEBLEWOBBLE,
548,,,MODELED,
549,,,EPPENDORF,
550,,,MOONPIX,
551,,,JELLOGUM,
552,,,HANSINATOR,
553,,,KYMAIR,
554,,,ALASKANA,
555,,,SOLARPHIL,
556,6.0,male,FERRIS,1.0
557,,,AJASWAL,
558,305.0,male,ASHISH,1.0
559,,,JORMAJACK,
560,38.0,female,NATA,0.84
561,,,PIPBEL,
562,,,GASAHOLIC,
563,4.0,male,PINTO,0.75
564,,,BORTEK,
565,,,JACKSONATOR,
566,72.0,male,DEV,0.99
567,,,BELLYOFTHEBEAST,
568,,,WHYNOTBUY,
569,,,DRACULAXXX,
570,,,ROBOLSON,
571,,,BKMINSTER,
572,,,CHRISINSOBE,
573,,,ROCKON,
574,5.0,female,SQUEAKY,1.0
575,1.0,male,LOCH,1.0
576,,,SRICHASON,
577,,,ANARFT,
578,,,BUSYBEAVER,
579,,,VMAX,
580,,,OLTJBARN,
581,,,CHICAGOMIKES,
582,,,GRENDL,
583,,,CHAMPIONSQUARE,
584,,,DGDM,
585,,,ASRABINOWITZ,
586,,,OMSKBUCK,
587,,,BILLYBYTHESEA,
588,,,ACROSSTHERIVER,
589,,,TERTIARY,
590,,,MIKAZO,
591,,,HELPLESS,
592,,,IONCOUNTRY,
593,,,RIMCANADA,
594,,,JIMPATTERSONOH,
595,31.0,male,TERRELL,0.94
596,,,GATHURM,
597,,,JOTHAN,
598,,,BHT,
599,,,BOBFORRETIREMENT,
600,,,GRIFCO,
601,,,BIGBADRA,
602,,,UNCLELAR,
603,154.0,male,PERRY,0.94
604,,,OLIJUICE,
605,,,STEVEVIGLIONE,
606,,,TUCSONBILL,
607,,,SHBICKHAM,
608,,,GENTLEGIM,
609,,,ROSHANPF,
610,,,ZAPHODBEEBLEBROX,
611,,,LLOYDSMILEY,
612,,,BRASSCOP,
613,,,SALLYMAY,
614,,,THEBARBER,
615,,,INTLEXP,
616,,,DREWMCELLIGOTT,
617,,,DONALDDAUPHIN,
618,,,PEHRLICH,
619,,,BBBROONZY,
620,,,INDUSTRYOBSERVER,
621,,,FRANKJG,
622,,,TKADALA,
623,,,CFISHNC,
624,25.0,male,DONAL,1.0
625,,,LAYLAJADED,
626,,,PRINCETONGRAD,
627,,,AAAVOID,
628,,,LAVER,
629,,,ARMADILLOPETE,
630,,,JAHRENDS,
631,,,FLATSIXDUDE,
632,,,VICSPIVEY,
633,,,BINARYLEVERAGE,
634,,,DANBER,
635,,,IRAB,
636,,,JACKARMSTRONG,
637,,,GTINVESTOR,
638,,,RUSTANDMOSS,
639,,,MMMARK,
640,,,MELFSH,
641,,,GLENNDIXON,
642,,,SPARTANGARY,
643,,,STORMSKIMMER,
644,,,NYSHOOTER,
645,,,HALSTAMFORD,
646,,,JCCFW,
647,,,SIRHIGGO,
648,,,DRAMAS,
649,,,MICHAELESSANY,
650,,,MPISCIONERI,
651,,,NATAWANUTFARM,
652,46.0,male,DONG,0.89
653,,,JOHNLEWING,
654,,,VADUDE,
655,,,REWD,
656,,,DEKKERFRASER,
